question_id,block_id,contains_gold_fact,attention_mass,rank,policy
Q0351,24,false,0.011832,27,COLD
Q0351,25,false,0.013595,19,WARM
Q0351,26,false,0.011811,28,COLD
Q0351,27,false,0.013422,21,WARM
Q0351,28,false,0.013195,22,WARM
Q0351,29,false,0.009933,33,COLD
Q0351,30,false,0.007471,44,COLD
Q0351,31,false,0.016598,15,HOT
Q0351,32,false,0.009170,37,COLD
Q0351,33,false,0.017533,13,HOT
Q0351,34,false,0.010491,31,COLD
Q0351,35,false,0.010121,32,COLD
Q0351,36,false,0.008012,41,COLD
Q0351,37,true,0.071799,3,HOT
Q0351,38,false,0.026448,8,HOT
Q0351,39,false,0.021238,9,HOT
Q0351,40,false,0.014381,18,WARM
Q0351,41,false,0.012082,24,WARM
Q0351,42,false,0.016724,14,HOT
Q0351,43,false,0.015345,17,WARM
Q0351,44,false,0.015714,16,HOT
Q0351,45,false,0.019488,12,HOT
Q0351,46,false,0.040039,6,HOT
Q0351,47,false,0.029217,7,HOT
Q0351,48,false,0.056430,4,HOT
Q0351,49,false,0.141304,1,HOT
Q0352,0,false,0.097977,2,HOT
Q0352,1,false,0.021083,12,HOT
Q0352,2,false,0.010139,31,COLD
Q0352,3,false,0.006570,46,COLD
Q0352,4,false,0.006386,48,COLD
Q0352,5,false,0.007902,42,COLD
Q0352,6,false,0.008990,36,COLD
Q0352,7,false,0.009908,32,COLD
Q0352,8,false,0.010312,30,COLD
Q0352,9,false,0.013113,21,WARM
Q0352,10,false,0.013574,19,WARM
Q0352,11,false,0.009791,33,COLD
Q0352,12,false,0.008974,37,COLD
Q0352,13,true,0.053595,5,HOT
Q0352,14,false,0.023461,11,HOT
Q0352,15,false,0.007540,44,COLD
Q0352,16,false,0.008039,41,COLD
Q0352,17,false,0.007367,45,COLD
Q0352,18,false,0.003974,49,COLD
Q0352,19,false,0.003717,50,COLD
Q0352,20,false,0.008097,40,COLD
Q0352,21,false,0.007726,43,COLD
Q0352,22,false,0.009017,35,COLD
Q0352,23,false,0.011481,24,WARM
Q0352,24,false,0.012722,22,WARM
Q0352,25,false,0.010872,26,COLD
Q0352,26,false,0.009189,34,COLD
Q0352,27,false,0.011905,23,WARM
Q0352,28,false,0.011285,25,COLD
Q0352,29,false,0.010508,28,COLD
Q0352,30,false,0.006398,47,COLD
Q0352,31,false,0.014447,17,WARM
Q0352,32,false,0.008330,39,COLD
Q0352,33,false,0.017763,13,HOT
Q0352,34,false,0.010806,27,COLD
Q0352,35,false,0.010461,29,COLD
Q0352,36,false,0.008792,38,COLD
Q0352,37,true,0.068676,3,HOT
Q0352,38,false,0.028837,8,HOT
Q0352,39,false,0.023790,10,HOT
Q0352,40,false,0.013847,18,WARM
Q0352,41,false,0.013200,20,WARM
Q0352,42,false,0.016189,14,HOT
Q0352,43,false,0.015650,16,HOT
Q0352,44,false,0.016011,15,HOT
Q0352,45,false,0.041414,6,HOT
Q0352,46,false,0.024218,9,HOT
Q0352,47,false,0.031051,7,HOT
Q0352,48,false,0.055130,4,HOT
Q0352,49,false,0.139768,1,HOT
Q0353,0,false,0.100555,3,HOT
Q0353,1,false,0.022038,8,HOT
Q0353,2,false,0.009080,28,COLD
Q0353,3,true,0.020944,9,HOT
Q0353,4,false,0.011810,18,WARM
Q0353,5,false,0.008506,34,COLD
Q0353,6,false,0.008750,33,COLD
Q0353,7,false,0.010391,22,WARM
Q0353,8,false,0.009856,25,COLD
Q0353,9,false,0.011693,19,WARM
Q0353,10,false,0.011600,20,WARM
Q0353,11,false,0.007985,37,COLD
Q0353,12,false,0.007297,39,COLD
Q0353,13,false,0.005852,44,COLD
Q0353,14,false,0.005706,45,COLD
Q0353,15,false,0.005122,48,COLD
Q0353,16,false,0.006410,42,COLD
Q0353,17,false,0.005358,47,COLD
Q0353,18,false,0.003239,50,COLD
Q0353,19,false,0.004479,49,COLD
Q0353,20,false,0.005412,46,COLD
Q0353,21,false,0.006914,41,COLD
Q0353,22,false,0.009020,29,COLD
Q0353,23,false,0.009990,24,WARM
Q0353,24,false,0.010820,21,WARM
Q0353,25,false,0.009016,30,COLD
Q0353,26,false,0.007761,38,COLD
Q0353,27,false,0.008900,32,COLD
Q0353,28,false,0.008047,36,COLD
Q0353,29,false,0.008298,35,COLD
Q0353,30,false,0.006042,43,COLD
Q0353,31,false,0.014994,14,HOT
Q0353,32,false,0.007088,40,COLD
Q0353,33,false,0.018775,10,HOT
Q0353,34,false,0.009641,26,COLD
Q0353,35,false,0.010168,23,WARM
Q0353,36,false,0.008917,31,COLD
Q0353,37,false,0.009216,27,COLD
Q0353,38,false,0.014385,17,WARM
Q0353,39,false,0.018558,11,HOT
Q0353,40,false,0.014677,15,HOT
Q0353,41,false,0.014457,16,HOT
Q0353,42,false,0.017105,13,HOT
Q0353,43,false,0.017253,12,HOT
Q0353,44,true,0.103870,2,HOT
Q0353,45,false,0.071354,4,HOT
Q0353,46,false,0.031804,7,HOT
Q0353,47,false,0.037189,6,HOT
Q0353,48,false,0.060591,5,HOT
Q0353,49,false,0.153067,1,HOT
Q0354,0,false,0.084365,4,HOT
Q0354,1,false,0.016767,11,HOT
Q0354,2,false,0.008814,28,COLD
Q0354,3,false,0.005338,46,COLD
Q0354,4,false,0.006981,40,COLD
Q0354,5,false,0.007645,36,COLD
Q0354,6,false,0.007831,34,COLD
Q0354,7,false,0.009825,23,WARM
Q0354,8,false,0.009500,25,COLD
Q0354,9,false,0.011172,19,WARM
Q0354,10,false,0.011456,18,WARM
Q0354,11,false,0.007559,37,COLD
Q0354,12,false,0.007208,38,COLD
Q0354,13,true,0.046862,5,HOT
Q0354,14,false,0.017990,8,HOT
Q0354,15,false,0.005653,44,COLD
Q0354,16,false,0.005957,43,COLD
Q0354,17,false,0.005021,48,COLD
Q0354,18,false,0.003572,50,COLD
Q0354,19,false,0.004208,49,COLD
Q0354,20,false,0.005490,45,COLD
Q0354,21,false,0.006251,42,COLD
Q0354,22,false,0.008342,31,COLD
Q0354,23,false,0.009911,22,WARM
Q0354,24,false,0.009626,24,WARM
Q0354,25,false,0.010107,21,WARM
Q0354,26,false,0.007165,39,COLD
Q0354,27,false,0.007673,35,COLD
Q0354,28,false,0.007858,33,COLD
Q0354,29,false,0.008963,26,COLD
Q0354,30,false,0.005332,47,COLD
Q0354,31,false,0.010864,20,WARM
Q0354,32,false,0.006839,41,COLD
Q0354,33,false,0.016951,9,HOT
Q0354,34,false,0.008570,30,COLD
Q0354,35,false,0.008808,29,COLD
Q0354,36,false,0.007959,32,COLD
Q0354,37,false,0.008937,27,COLD
Q0354,38,false,0.012121,17,WARM
Q0354,39,false,0.016702,12,HOT
Q0354,40,false,0.013931,15,HOT
Q0354,41,false,0.013133,16,HOT
Q0354,42,false,0.015450,14,HOT
Q0354,43,false,0.016032,13,HOT
Q0354,44,false,0.016823,10,HOT
Q0354,45,false,0.026704,6,HOT
Q0354,46,false,0.026379,7,HOT
Q0354,47,true,0.152920,1,HOT
Q0354,48,false,0.098091,3,HOT
Q0354,49,false,0.152345,2,HOT
Q0355,0,false,0.096012,2,HOT
Q0355,1,false,0.020492,10,HOT
Q0355,2,false,0.009045,36,COLD
Q0355,3,false,0.005869,49,COLD
Q0355,4,false,0.006913,45,COLD
Q0355,5,false,0.009195,35,COLD
Q0355,6,false,0.008212,40,COLD
Q0355,7,false,0.010568,30,COLD
Q0355,8,false,0.009226,34,COLD
Q0355,9,false,0.012541,23,WARM
Q0355,10,false,0.012853,22,WARM
Q0355,11,false,0.009750,32,COLD
Q0355,12,false,0.008716,37,COLD
Q0355,13,false,0.007214,42,COLD
Q0355,14,false,0.007145,44,COLD
Q0355,15,false,0.006507,47,COLD
Q0355,16,false,0.009570,33,COLD
Q0355,17,true,0.078920,3,HOT
Q0355,18,false,0.016449,13,HOT
Q0355,19,false,0.005053,50,COLD
Q0355,20,false,0.006465,48,COLD
Q0355,21,false,0.007530,41,COLD
Q0355,22,false,0.010034,31,COLD
Q0355,23,false,0.011892,24,WARM
Q0355,24,false,0.015155,14,HOT
Q0355,25,false,0.012866,21,WARM
Q0355,26,false,0.010905,27,COLD
Q0355,27,false,0.013261,19,WARM
Q0355,28,false,0.010797,29,COLD
Q0355,29,false,0.011677,25,COLD
Q0355,30,false,0.006907,46,COLD
Q0355,31,false,0.013903,17,WARM
Q0355,32,true,0.075318,4,HOT
Q0355,33,false,0.034091,6,HOT
Q0355,34,false,0.011110,26,COLD
Q0355,35,false,0.008647,39,COLD
Q0355,36,false,0.007201,43,COLD
Q0355,37,false,0.008706,38,COLD
Q0355,38,false,0.013083,20,WARM
Q0355,39,false,0.016459,12,HOT
Q0355,40,false,0.013728,18,WARM
Q0355,41,false,0.010882,28,COLD
Q0355,42,false,0.031769,7,HOT
Q0355,43,false,0.014311,16,HOT
Q0355,44,false,0.014847,15,HOT
Q0355,45,false,0.018620,11,HOT
Q0355,46,false,0.022842,9,HOT
Q0355,47,false,0.027083,8,HOT
Q0355,48,false,0.054800,5,HOT
Q0355,49,false,0.134859,1,HOT
Q0356,0,false,0.098308,2,HOT
Q0356,1,false,0.021205,10,HOT
Q0356,2,false,0.010231,30,COLD
Q0356,3,false,0.006485,47,COLD
Q0356,4,false,0.006257,49,COLD
Q0356,5,false,0.008405,40,COLD
Q0356,6,false,0.009044,35,COLD
Q0356,7,false,0.010035,31,COLD
Q0356,8,false,0.009617,33,COLD
Q0356,9,false,0.012411,23,WARM
Q0356,10,false,0.013406,21,WARM
Q0356,11,false,0.007693,45,COLD
Q0356,12,false,0.008669,36,COLD
Q0356,13,false,0.008020,44,COLD
Q0356,14,false,0.008042,43,COLD
Q0356,15,false,0.006272,48,COLD
Q0356,16,false,0.010681,28,COLD
Q0356,17,false,0.008633,37,COLD
Q0356,18,false,0.004961,50,COLD
Q0356,19,true,0.048562,5,HOT
Q0356,20,false,0.018649,11,HOT
Q0356,21,false,0.009499,34,COLD
Q0356,22,false,0.009972,32,COLD
Q0356,23,false,0.013420,20,WARM
Q0356,24,false,0.014477,18,WARM
Q0356,25,false,0.012100,25,COLD
Q0356,26,false,0.010815,26,COLD
Q0356,27,false,0.014046,19,WARM
Q0356,28,false,0.012881,22,WARM
Q0356,29,false,0.008109,42,COLD
Q0356,30,false,0.006936,46,COLD
Q0356,31,false,0.017801,12,HOT
Q0356,32,false,0.008631,38,COLD
Q0356,33,false,0.016932,13,HOT
Q0356,34,false,0.010806,27,COLD
Q0356,35,false,0.010612,29,COLD
Q0356,36,false,0.008281,41,COLD
Q0356,37,false,0.008480,39,COLD
Q0356,38,true,0.087001,3,HOT
Q0356,39,false,0.035189,7,HOT
Q0356,40,false,0.015885,14,HOT
Q0356,41,false,0.012277,24,WARM
Q0356,42,false,0.015040,16,HOT
Q0356,43,false,0.014724,17,WARM
Q0356,44,false,0.015393,15,HOT
Q0356,45,false,0.039306,6,HOT
Q0356,46,false,0.021849,9,HOT
Q0356,47,false,0.028167,8,HOT
Q0356,48,false,0.051300,4,HOT
Q0356,49,false,0.134484,1,HOT
Q0357,0,false,0.094089,2,HOT
Q0357,1,false,0.020006,11,HOT
Q0357,2,false,0.009249,33,COLD
Q0357,3,false,0.005906,47,COLD
Q0357,4,false,0.006875,45,COLD
Q0357,5,false,0.008094,41,COLD
Q0357,6,false,0.008331,38,COLD
Q0357,7,false,0.010422,27,COLD
Q0357,8,false,0.010740,24,WARM
Q0357,9,false,0.012491,21,WARM
Q0357,10,false,0.013569,18,WARM
Q0357,11,false,0.008186,40,COLD
Q0357,12,false,0.008626,37,COLD
Q0357,13,false,0.007299,44,COLD
Q0357,14,false,0.007559,43,COLD
Q0357,15,true,0.059713,4,HOT
Q0357,16,false,0.026261,9,HOT
Q0357,17,false,0.008953,35,COLD
Q0357,18,false,0.004325,49,COLD
Q0357,19,false,0.003886,50,COLD
Q0357,20,false,0.005651,48,COLD
Q0357,21,false,0.007588,42,COLD
Q0357,22,false,0.009423,32,COLD
Q0357,23,false,0.011245,22,WARM
Q0357,24,false,0.013080,20,WARM
Q0357,25,false,0.010755,23,WARM
Q0357,26,false,0.009080,34,COLD
Q0357,27,false,0.010507,25,COLD
Q0357,28,false,0.010413,28,COLD
Q0357,29,false,0.009497,31,COLD
Q0357,30,false,0.006185,46,COLD
Q0357,31,false,0.014416,16,HOT
Q0357,32,false,0.008935,36,COLD
Q0357,33,false,0.018407,13,HOT
Q0357,34,false,0.010457,26,COLD
Q0357,35,false,0.009819,30,COLD
Q0357,36,false,0.008265,39,COLD
Q0357,37,false,0.009962,29,COLD
Q0357,38,false,0.013333,19,WARM
Q0357,39,false,0.019047,12,HOT
Q0357,40,false,0.013960,17,WARM
Q0357,41,true,0.087485,3,HOT
Q0357,42,false,0.032328,6,HOT
Q0357,43,false,0.017739,14,HOT
Q0357,44,false,0.016127,15,HOT
Q0357,45,false,0.027253,8,HOT
Q0357,46,false,0.026240,10,HOT
Q0357,47,false,0.030489,7,HOT
Q0357,48,false,0.054067,5,HOT
Q0357,49,false,0.143665,1,HOT
Q0358,0,false,0.114817,2,HOT
Q0358,1,false,0.024745,8,HOT
Q0358,2,false,0.010578,29,COLD
Q0358,3,false,0.006703,46,COLD
Q0358,4,false,0.008340,37,COLD
Q0358,5,true,0.040170,5,HOT
Q0358,6,false,0.016997,14,HOT
Q0358,7,false,0.010893,26,COLD
Q0358,8,false,0.009734,32,COLD
Q0358,9,false,0.012140,22,WARM
Q0358,10,false,0.012565,21,WARM
Q0358,11,false,0.007690,40,COLD
Q0358,12,false,0.007672,41,COLD
Q0358,13,false,0.007223,43,COLD
Q0358,14,false,0.007783,39,COLD
Q0358,15,false,0.006397,47,COLD
Q0358,16,false,0.008167,38,COLD
Q0358,17,false,0.006971,45,COLD
Q0358,18,false,0.004560,49,COLD
Q0358,19,false,0.004023,50,COLD
Q0358,20,false,0.007096,44,COLD
Q0358,21,false,0.007408,42,COLD
Q0358,22,false,0.008769,35,COLD
Q0358,23,false,0.011253,25,COLD
Q0358,24,false,0.011980,23,WARM
Q0358,25,false,0.010638,28,COLD
Q0358,26,false,0.010786,27,COLD
Q0358,27,false,0.011810,24,WARM
Q0358,28,false,0.010471,30,COLD
Q0358,29,false,0.009930,31,COLD
Q0358,30,false,0.006169,48,COLD
Q0358,31,false,0.013042,20,WARM
Q0358,32,false,0.008621,36,COLD
Q0358,33,false,0.018924,11,HOT
Q0358,34,false,0.009650,33,COLD
Q0358,35,true,0.071760,4,HOT
Q0358,36,false,0.022290,9,HOT
Q0358,37,false,0.009547,34,COLD
Q0358,38,false,0.013144,19,WARM
Q0358,39,false,0.017931,12,HOT
Q0358,40,false,0.013785,17,WARM
Q0358,41,false,0.013720,18,WARM
Q0358,42,false,0.016314,16,HOT
Q0358,43,false,0.016370,15,HOT
Q0358,44,false,0.017420,13,HOT
Q0358,45,false,0.020837,10,HOT
Q0358,46,false,0.027589,7,HOT
Q0358,47,false,0.029300,6,HOT
Q0358,48,false,0.074908,3,HOT
Q0358,49,false,0.150367,1,HOT
Q0359,0,false,0.094064,2,HOT
Q0359,1,false,0.019778,10,HOT
Q0359,2,false,0.008998,29,COLD
Q0359,3,false,0.007117,40,COLD
Q0359,4,false,0.007143,39,COLD
Q0359,5,false,0.008506,32,COLD
Q0359,6,false,0.009588,24,WARM
Q0359,7,false,0.010880,23,WARM
Q0359,8,false,0.009447,26,COLD
Q0359,9,false,0.011935,20,WARM
Q0359,10,false,0.013125,17,WARM
Q0359,11,true,0.052886,5,HOT
Q0359,12,false,0.019571,11,HOT
Q0359,13,false,0.007793,37,COLD
Q0359,14,false,0.006625,44,COLD
Q0359,15,false,0.005324,48,COLD
Q0359,16,false,0.006814,42,COLD
Q0359,17,false,0.005919,45,COLD
Q0359,18,false,0.004416,50,COLD
Q0359,19,false,0.004526,49,COLD
Q0359,20,false,0.005361,47,COLD
Q0359,21,false,0.006697,43,COLD
Q0359,22,false,0.008320,34,COLD
Q0359,23,false,0.009564,25,COLD
Q0359,24,false,0.011747,21,WARM
Q0359,25,false,0.009239,27,COLD
Q0359,26,false,0.007459,38,COLD
Q0359,27,false,0.008550,31,COLD
Q0359,28,false,0.008612,30,COLD
Q0359,29,false,0.012571,19,WARM
Q0359,30,false,0.005489,46,COLD
Q0359,31,false,0.011640,22,WARM
Q0359,32,false,0.006935,41,COLD
Q0359,33,false,0.016461,13,HOT
Q0359,34,false,0.009120,28,COLD
Q0359,35,false,0.008410,33,COLD
Q0359,36,false,0.008076,36,COLD
Q0359,37,false,0.008307,35,COLD
Q0359,38,false,0.012738,18,WARM
Q0359,39,false,0.017279,12,HOT
Q0359,40,false,0.014115,16,HOT
Q0359,41,false,0.032675,7,HOT
Q0359,42,false,0.016042,14,HOT
Q0359,43,false,0.015647,15,HOT
Q0359,44,true,0.093418,3,HOT
Q0359,45,false,0.046164,6,HOT
Q0359,46,false,0.030197,9,HOT
Q0359,47,false,0.031150,8,HOT
Q0359,48,false,0.064193,4,HOT
Q0359,49,false,0.149371,1,HOT
Q0360,0,false,0.092891,2,HOT
Q0360,1,false,0.021173,11,HOT
Q0360,2,false,0.009657,31,COLD
Q0360,3,false,0.006421,46,COLD
Q0360,4,false,0.007661,44,COLD
Q0360,5,false,0.008199,40,COLD
Q0360,6,false,0.008300,38,COLD
Q0360,7,false,0.010079,29,COLD
Q0360,8,false,0.010061,30,COLD
Q0360,9,false,0.011564,21,WARM
Q0360,10,false,0.012894,17,WARM
Q0360,11,false,0.008869,35,COLD
Q0360,12,false,0.008203,39,COLD
Q0360,13,true,0.057275,5,HOT
Q0360,14,false,0.024194,10,HOT
Q0360,15,false,0.007435,45,COLD
Q0360,16,false,0.008085,41,COLD
Q0360,17,false,0.006165,47,COLD
Q0360,18,false,0.004840,50,COLD
Q0360,19,false,0.004922,49,COLD
Q0360,20,false,0.006103,48,COLD
Q0360,21,false,0.007763,43,COLD
Q0360,22,false,0.009471,32,COLD
Q0360,23,false,0.011473,22,WARM
Q0360,24,false,0.012591,20,WARM
Q0360,25,false,0.011068,23,WARM
Q0360,26,false,0.008363,36,COLD
Q0360,27,false,0.010413,28,COLD
Q0360,28,false,0.010652,26,COLD
Q0360,29,false,0.010495,27,COLD
Q0360,30,false,0.008059,42,COLD
Q0360,31,false,0.012785,19,WARM
Q0360,32,false,0.008340,37,COLD
Q0360,33,false,0.019740,12,HOT
Q0360,34,false,0.010768,25,COLD
Q0360,35,false,0.010826,24,WARM
Q0360,36,false,0.009311,33,COLD
Q0360,37,false,0.009207,34,COLD
Q0360,38,false,0.012833,18,WARM
Q0360,39,false,0.018362,13,HOT
Q0360,40,false,0.013854,16,HOT
Q0360,41,true,0.083618,3,HOT
Q0360,42,false,0.033182,6,HOT
Q0360,43,false,0.017403,14,HOT
Q0360,44,false,0.016459,15,HOT
Q0360,45,false,0.026840,8,HOT
Q0360,46,false,0.024273,9,HOT
Q0360,47,false,0.031882,7,HOT
Q0360,48,false,0.058302,4,HOT
Q0360,49,false,0.146675,1,HOT
Q0361,0,false,0.111917,3,HOT
Q0361,1,false,0.021310,8,HOT
Q0361,2,true,0.022561,7,HOT
Q0361,3,false,0.010485,21,WARM
Q0361,4,false,0.007347,38,COLD
Q0361,5,false,0.008018,31,COLD
Q0361,6,false,0.008192,29,COLD
Q0361,7,false,0.011576,19,WARM
Q0361,8,false,0.009509,24,WARM
Q0361,9,false,0.011303,20,WARM
Q0361,10,false,0.012173,18,WARM
Q0361,11,false,0.007395,36,COLD
Q0361,12,false,0.007377,37,COLD
Q0361,13,false,0.005928,43,COLD
Q0361,14,false,0.005711,45,COLD
Q0361,15,false,0.005582,47,COLD
Q0361,16,false,0.006319,41,COLD
Q0361,17,false,0.005037,48,COLD
Q0361,18,false,0.003772,49,COLD
Q0361,19,false,0.003767,50,COLD
Q0361,20,false,0.005589,46,COLD
Q0361,21,false,0.006060,42,COLD
Q0361,22,false,0.008029,30,COLD
Q0361,23,false,0.009971,22,WARM
Q0361,24,false,0.009422,25,COLD
Q0361,25,false,0.007876,33,COLD
Q0361,26,false,0.006867,39,COLD
Q0361,27,false,0.007496,35,COLD
Q0361,28,false,0.007827,34,COLD
Q0361,29,false,0.009751,23,WARM
Q0361,30,false,0.005821,44,COLD
Q0361,31,false,0.015439,13,HOT
Q0361,32,false,0.006345,40,COLD
Q0361,33,false,0.014802,14,HOT
Q0361,34,false,0.008334,28,COLD
Q0361,35,false,0.008350,26,COLD
Q0361,36,false,0.007997,32,COLD
Q0361,37,false,0.008335,27,COLD
Q0361,38,false,0.012589,17,WARM
Q0361,39,false,0.017126,11,HOT
Q0361,40,false,0.014716,15,HOT
Q0361,41,false,0.014023,16,HOT
Q0361,42,false,0.017253,10,HOT
Q0361,43,false,0.016565,12,HOT
Q0361,44,false,0.020257,9,HOT
Q0361,45,false,0.027388,6,HOT
Q0361,46,true,0.131678,2,HOT
Q0361,47,false,0.071901,4,HOT
Q0361,48,false,0.069374,5,HOT
Q0361,49,false,0.147540,1,HOT
Q0362,0,false,0.116529,2,HOT
Q0362,1,false,0.024775,8,HOT
Q0362,2,false,0.010663,27,COLD
Q0362,3,false,0.007077,42,COLD
Q0362,4,false,0.006915,43,COLD
Q0362,5,false,0.008452,36,COLD
Q0362,6,false,0.008658,33,COLD
Q0362,7,false,0.012056,22,WARM
Q0362,8,false,0.010664,26,COLD
Q0362,9,false,0.013377,19,WARM
Q0362,10,true,0.069405,4,HOT
Q0362,11,false,0.022403,11,HOT
Q0362,12,false,0.009196,29,COLD
Q0362,13,false,0.006779,44,COLD
Q0362,14,false,0.008111,38,COLD
Q0362,15,false,0.006457,46,COLD
Q0362,16,false,0.008616,34,COLD
Q0362,17,false,0.006756,45,COLD
Q0362,18,false,0.004848,49,COLD
Q0362,19,false,0.003986,50,COLD
Q0362,20,false,0.006014,47,COLD
Q0362,21,false,0.007157,40,COLD
Q0362,22,false,0.009337,28,COLD
Q0362,23,false,0.011492,23,WARM
Q0362,24,false,0.011035,24,WARM
Q0362,25,false,0.010828,25,COLD
Q0362,26,false,0.008714,32,COLD
Q0362,27,true,0.071313,3,HOT
Q0362,28,false,0.023087,10,HOT
Q0362,29,false,0.008933,31,COLD
Q0362,30,false,0.005704,48,COLD
Q0362,31,false,0.012377,21,WARM
Q0362,32,false,0.008466,35,COLD
Q0362,33,false,0.014681,17,WARM
Q0362,34,false,0.008950,30,COLD
Q0362,35,false,0.008397,37,COLD
Q0362,36,false,0.007121,41,COLD
Q0362,37,false,0.007794,39,COLD
Q0362,38,false,0.012501,20,WARM
Q0362,39,false,0.016031,14,HOT
Q0362,40,false,0.013461,18,WARM
Q0362,41,false,0.030436,6,HOT
Q0362,42,false,0.015269,15,HOT
Q0362,43,false,0.014836,16,HOT
Q0362,44,false,0.016141,13,HOT
Q0362,45,false,0.019643,12,HOT
Q0362,46,false,0.024390,9,HOT
Q0362,47,false,0.028223,7,HOT
Q0362,48,false,0.055460,5,HOT
Q0362,49,false,0.146485,1,HOT
Q0363,0,false,0.102945,2,HOT
Q0363,1,false,0.021406,11,HOT
Q0363,2,false,0.009130,33,COLD
Q0363,3,false,0.007235,44,COLD
Q0363,4,false,0.007186,45,COLD
Q0363,5,false,0.010001,27,COLD
Q0363,6,false,0.009905,28,COLD
Q0363,7,false,0.011532,22,WARM
Q0363,8,false,0.010720,25,COLD
Q0363,9,true,0.059575,4,HOT
Q0363,10,false,0.027768,9,HOT
Q0363,11,false,0.008464,37,COLD
Q0363,12,false,0.008110,38,COLD
Q0363,13,false,0.007413,43,COLD
Q0363,14,false,0.007731,40,COLD
Q0363,15,false,0.006529,48,COLD
Q0363,16,false,0.007417,42,COLD
Q0363,17,false,0.006679,47,COLD
Q0363,18,false,0.004090,50,COLD
Q0363,19,false,0.004434,49,COLD
Q0363,20,false,0.006928,46,COLD
Q0363,21,false,0.008068,39,COLD
Q0363,22,false,0.008976,35,COLD
Q0363,23,false,0.010956,24,WARM
Q0363,24,false,0.012753,19,WARM
Q0363,25,false,0.011594,21,WARM
Q0363,26,false,0.009265,32,COLD
Q0363,27,false,0.011380,23,WARM
Q0363,28,false,0.010222,26,COLD
Q0363,29,false,0.007424,41,COLD
Q0363,30,true,0.065426,3,HOT
Q0363,31,false,0.028864,8,HOT
Q0363,32,false,0.009464,30,COLD
Q0363,33,false,0.018718,12,HOT
Q0363,34,false,0.008842,36,COLD
Q0363,35,false,0.009603,29,COLD
Q0363,36,false,0.009010,34,COLD
Q0363,37,false,0.009414,31,COLD
Q0363,38,false,0.013110,18,WARM
Q0363,39,false,0.018582,13,HOT
Q0363,40,false,0.013347,17,WARM
Q0363,41,false,0.011630,20,WARM
Q0363,42,false,0.016001,14,HOT
Q0363,43,false,0.015408,15,HOT
Q0363,44,false,0.015392,16,HOT
Q0363,45,false,0.038856,6,HOT
Q0363,46,false,0.024861,10,HOT
Q0363,47,false,0.031266,7,HOT
Q0363,48,false,0.056345,5,HOT
Q0363,49,false,0.150023,1,HOT
Q0364,0,false,0.093728,3,HOT
Q0364,1,false,0.021954,9,HOT
Q0364,2,false,0.009839,31,COLD
Q0364,3,false,0.006463,50,COLD
Q0364,4,false,0.007321,46,COLD
Q0364,5,false,0.007462,45,COLD
Q0364,6,false,0.008505,37,COLD
Q0364,7,false,0.009966,30,COLD
Q0364,8,false,0.009388,34,COLD
Q0364,9,false,0.011949,23,WARM
Q0364,10,false,0.013339,18,WARM
Q0364,11,false,0.007821,42,COLD
Q0364,12,false,0.008456,39,COLD
Q0364,13,false,0.007091,47,COLD
Q0364,14,false,0.008970,35,COLD
Q0364,15,false,0.006694,48,COLD
Q0364,16,false,0.010394,28,COLD
Q0364,17,false,0.007613,43,COLD
Q0364,18,true,0.048640,5,HOT
Q0364,19,false,0.017628,12,HOT
Q0364,20,false,0.007468,44,COLD
Q0364,21,false,0.007980,40,COLD
Q0364,22,false,0.009498,33,COLD
Q0364,23,false,0.012048,22,WARM
Q0364,24,false,0.013229,19,WARM
Q0364,25,false,0.011689,24,WARM
Q0364,26,false,0.009769,32,COLD
Q0364,27,false,0.010962,26,COLD
Q0364,28,false,0.012587,20,WARM
Q0364,29,false,0.010293,29,COLD
Q0364,30,false,0.006522,49,COLD
Q0364,31,false,0.013557,17,WARM
Q0364,32,false,0.008527,36,COLD
Q0364,33,false,0.018591,11,HOT
Q0364,34,false,0.011387,25,COLD
Q0364,35,false,0.010452,27,COLD
Q0364,36,false,0.008493,38,COLD
Q0364,37,false,0.007862,41,COLD
Q0364,38,false,0.012454,21,WARM
Q0364,39,true,0.103533,2,HOT
Q0364,40,false,0.031199,7,HOT
Q0364,41,false,0.015102,15,HOT
Q0364,42,false,0.015336,13,HOT
Q0364,43,false,0.014091,16,HOT
Q0364,44,false,0.015163,14,HOT
Q0364,45,false,0.019166,10,HOT
Q0364,46,false,0.022510,8,HOT
Q0364,47,false,0.043575,6,HOT
Q0364,48,false,0.053049,4,HOT
Q0364,49,false,0.140688,1,HOT
Q0365,0,false,0.105733,2,HOT
Q0365,1,false,0.021289,9,HOT
Q0365,2,false,0.009373,32,COLD
Q0365,3,false,0.006634,46,COLD
Q0365,4,false,0.008186,41,COLD
Q0365,5,false,0.008407,39,COLD
Q0365,6,false,0.008955,35,COLD
Q0365,7,false,0.009295,33,COLD
Q0365,8,false,0.009659,29,COLD
Q0365,9,false,0.012245,22,WARM
Q0365,10,false,0.013435,18,WARM
Q0365,11,false,0.008071,43,COLD
Q0365,12,false,0.008363,40,COLD
Q0365,13,false,0.007124,44,COLD
Q0365,14,true,0.071468,4,HOT
Q0365,15,false,0.021667,8,HOT
Q0365,16,false,0.010765,27,COLD
Q0365,17,false,0.007081,45,COLD
Q0365,18,false,0.003852,49,COLD
Q0365,19,false,0.003766,50,COLD
Q0365,20,false,0.006210,47,COLD
Q0365,21,false,0.008758,37,COLD
